,x,y,z,class,class_name,color,genus,taxon,seqid
143,-0.30827153661518425,-0.5163690063357866,-0.5280648410145573,6,Lepilemur,#ECC854,Lepilemur,Lepilemur edwardsi,
144,-0.6328669223508773,-0.2647140167479792,-0.3329858107097092,6,Lepilemur,#ECC854,Lepilemur,Lepilemur fleuretae,
145,-0.32667263360303084,-0.4808449223744227,-0.5587257181805216,6,Lepilemur,#ECC854,Lepilemur,Lepilemur grewcocki,
146,-0.603098215091871,-0.08735466235958977,-0.4930300163178701,6,Lepilemur,#ECC854,Lepilemur,Lepilemur hollandorum,
147,-0.44659251469050776,-0.15110071998647417,-0.6297975826771225,6,Lepilemur,#ECC854,Lepilemur,Lepilemur hubbardorum,
148,-0.65308026214267,-0.2008237421806491,-0.34848190853375527,6,Lepilemur,#ECC854,Lepilemur,Lepilemur jamesi,
149,-0.3413525495044016,-0.22597553428536257,-0.6664944961355257,6,Lepilemur,#ECC854,Lepilemur,Lepilemur leucopus,
150,-0.23721864032106643,-0.50783580877327,-0.5740793591658874,6,Lepilemur,#ECC854,Lepilemur,Lepilemur microdon,
151,-0.4848365579314963,-0.3614776126948468,-0.5133987166257401,6,Lepilemur,#ECC854,Lepilemur,Lepilemur milanoii,
152,-0.4240935458674898,-0.31493555315486776,-0.5871216592206665,6,Lepilemur,#ECC854,Lepilemur,Lepilemur mittermeieri,
153,-0.6200720104922424,-0.2670024534051376,-0.35894662294225216,6,Lepilemur,#ECC854,Lepilemur,Lepilemur mustelinus,
154,-0.35066599246482705,-0.5003240497209283,-0.517336012422924,6,Lepilemur,#ECC854,Lepilemur,Lepilemur otto,
155,-0.37360772657206337,-0.19293733740868121,-0.6727862256665402,6,Lepilemur,#ECC854,Lepilemur,Lepilemur petteri,
156,-0.19447727115213967,-0.46362474228235,-0.6094507905039762,6,Lepilemur,#ECC854,Lepilemur,Lepilemur randrianasoloi,
157,-0.27884520040595684,-0.3007228849669802,-0.6096967617832698,6,Lepilemur,#ECC854,Lepilemur,Lepilemur ruficaudatus,
158,-0.4579405554320392,-0.33501720908132526,-0.5577855601743513,6,Lepilemur,#ECC854,Lepilemur,Lepilemur sahamalazensis,
159,-0.6386345585587275,-0.10064756534529912,-0.43163839247726804,6,Lepilemur,#ECC854,Lepilemur,Lepilemur scottorum,
160,-0.6152846123293453,-0.13735889822508035,-0.45636652749190637,6,Lepilemur,#ECC854,Lepilemur,Lepilemur seali,
161,-0.4166443703162314,-0.46427737853010087,-0.466605466077966,6,Lepilemur,#ECC854,Lepilemur,Lepilemur septentrionalis,
162,-0.496052989813115,-0.27714908421422074,-0.5381874949502227,6,Lepilemur,#ECC854,Lepilemur,Lepilemur tymerlachsoni,
163,-0.7028668625340999,-0.14174066343758435,-0.3135865418203532,6,Lepilemur,#ECC854,Lepilemur,Lepilemur wrighti,
164,0.1263414789071496,0.3974724171620586,-0.380676619702158,9,Others,#BAB0AC,Lophocebus,Lophocebus albigena,
165,0.15405820023287095,0.47315269426576473,-0.46840510416751124,9,Others,#BAB0AC,Lophocebus,Lophocebus aterrimus,
166,-0.6797458225593778,0.2735507737905036,-0.025796513032763715,9,Others,#BAB0AC,Loris,Loris lydekkerianus,
167,-0.596995967919547,0.24500123376163577,-0.27291922640011557,9,Others,#BAB0AC,Loris,Loris tardigradus,
168,0.26883798972238193,0.38862452361304695,-0.1737800297124729,2,Macaca,#F08E39,Macaca,Macaca arctoides,
169,0.50263291551629,0.6132188328025512,0.014664631895965804,2,Macaca,#F08E39,Macaca,Macaca assamensis,
170,0.31933290429132394,0.6423637335840422,-0.3138860046012853,2,Macaca,#F08E39,Macaca,Macaca cyclopis,
