,x,y,z,name,r,size
91,-0.32130372753124153,-0.35956186020735414,0.8816179716689793,Chamaemyiidae,0.00428635570454217,349
92,-0.340605400395289,-0.3381351134471543,0.8822622443731231,Clusiidae,0.004292492222651392,350
93,-0.33345017873476324,-0.3467574951433777,0.8818174357641979,Pyrgotidae,0.004298619980550058,351
94,-0.3521334568415194,-0.3099475129368271,0.8873130285004013,Sepsidae,0.004443151569894957,375
95,-0.3485617623133806,-0.2663483165002462,0.9016141394094107,Acroceridae,0.004542746770325791,392
96,-0.31695663597801516,-0.32699334901466376,0.8928099190404449,Scathophagidae,0.0045543206662057075,394
97,-0.3522857753833307,-0.29030778768635196,0.8932211544435389,Scenopinidae,0.004668481749333317,414
98,-0.29939476084685085,-0.2908587489025165,0.9090894344825386,Mydidae,0.004926357869658725,461
99,-0.3071667436033342,-0.36483564118006234,0.8843050875126499,Lonchaeidae,0.005026852167859806,480
100,-0.2834665075346966,-0.31984495123111806,0.9051305697397023,Micropezidae,0.005516192506824176,578
101,-0.2956689230026035,-0.3707357403577464,0.8860021857287639,Sciomyzidae,0.005620191580088355,600
102,-0.3417899256586333,-0.32837555446825367,0.8848619940430283,Rhagionidae,0.005876617370047132,656
103,-0.32389812222303593,-0.34990121928606155,0.8837602922605916,Ulidiidae,0.005943424564076007,671
104,-0.3053727012589455,-0.24723506209851762,0.9205027443308883,Bibionidae,0.0062877528578802735,751
105,-0.2714795004653808,-0.37435535254203334,0.8922384711416181,Conopidae,0.006403895311472804,779
106,-0.34354160395476546,-0.31658234968080584,0.8879063500242513,Hippoboscidae,0.00642850999021331,785
107,-0.31255572261309333,-0.35470887632643366,0.8857414733733069,Heleomyzidae,0.0065341021832743896,811
108,-0.214908818514399,-0.3507324516096972,0.916551289906541,Keroplatidae,0.006917631704297179,909
109,-0.28364633995706606,-0.3674230405218323,0.8906514848372479,Therevidae,0.007688920542433579,1123
110,-0.24043171924790874,-0.3658463911750391,0.9042311503412265,Platystomatidae,0.007817926887800489,1161
111,-0.2583654122489867,-0.3685386720891436,0.8979778374498508,Sphaeroceridae,0.009047752071847583,1555
112,-0.32773614922244126,-0.3349876505167489,0.8871181374907628,Pipunculidae,0.009817924022734867,1831
113,-0.2968339602800093,-0.355891298124456,0.8901494613778431,Hybotidae,0.009836673314989417,1838
114,-0.34232604853481974,-0.30103622746787434,0.8929880986608867,Calliphoridae,0.009972211336737756,1889
115,-0.34381514830748194,-0.27982186271094295,0.898968337670165,Lauxaniidae,0.009985400353659761,1894
116,-0.23083210253004316,-0.3525525727575143,0.9111719044432489,Anthomyiidae,0.009988036067142029,1895
117,-0.2724300177343556,-0.35538742784161975,0.8977009276842036,Ephydridae,0.010209585016530149,1980
118,-0.3084493511108394,-0.33931290550072873,0.8916541274469009,Simuliidae,0.010461711500526324,2079
