x,y,z,order,family,genus,species,order_eng,family_eng,genus_eng,species_eng
-0.10076665998660109,-0.6882021678586479,-0.7163764499188682,Passeriformes,Parulidae,Oreothlypis,Oreothlypis superciliosa,song birds,wood-warblers,Oreothlypis,Crescent-chested warbler
-0.10084166200417596,-0.688366315151618,-0.7164291004716083,Passeriformes,Parulidae,Oreothlypis,Oreothlypis gutturalis,song birds,wood-warblers,Oreothlypis,flame-throated warbler
-0.10018947153952801,-0.6872018476803045,-0.7161418059339739,Passeriformes,Parulidae,Leiothlypis,Leiothlypis crissalis,song birds,wood-warblers,Leiothlypis,Colima warbler
-0.10098773445751115,-0.6889704146718916,-0.7174714999029478,Passeriformes,Parulidae,Setophaga,Setophaga ruticilla,song birds,wood-warblers,Setophaga,Setophaga ruticilla
-0.10069820426653259,-0.6882920022187866,-0.7175513514210322,Passeriformes,Parulidae,Setophaga,Setophaga caerulescens,song birds,wood-warblers,Setophaga,black-throated blue warbler
-0.10086284747076447,-0.6885099564749133,-0.71708889950465,Passeriformes,Parulidae,Setophaga,Setophaga citrina,song birds,wood-warblers,Setophaga,hooded warbler
-0.10064089703633218,-0.6881856164924728,-0.7150830809011104,Passeriformes,Parulidae,Basileuterus,Basileuterus trifasciatus,song birds,wood-warblers,Basileuterus,Basileuterus trifasciatus
-0.10053283872708266,-0.6880022394123153,-0.715004603402773,Passeriformes,Parulidae,Basileuterus,Basileuterus tristriatus,song birds,wood-warblers,Basileuterus,Basileuterus tristriatus
-0.10031538760725627,-0.6875593654285895,-0.7174938341904877,Passeriformes,Parulidae,Setophaga,Setophaga tigrina,song birds,wood-warblers,Setophaga,Cape May warbler
-0.09984771579660362,-0.6867369034045263,-0.7162923238116358,Passeriformes,Parulidae,Helmitheros,Helmitheros vermivorum,song birds,wood-warblers,Helmitheros,worm-eating warbler
-0.09992292339293521,-0.6868406167001111,-0.716053039711918,Passeriformes,Parulidae,Parkesia,Parkesia motacilla,song birds,wood-warblers,Parkesia,Lousiana waterthrush
-0.10128431591144786,-0.6899696585961982,-0.7172976294422011,Passeriformes,Parulidae,Geothlypis,Geothlypis formosa,song birds,wood-warblers,Geothlypis,Kentucky warbler
-0.10134802738049405,-0.6901241781825634,-0.7169802789940224,Passeriformes,Parulidae,Oporornis,Oporornis agilis,song birds,wood-warblers,Oporornis,Connecticut warbler
-0.10092632759019532,-0.6885645865658001,-0.7162250440576614,Passeriformes,Parulidae,Protonotaria,Protonotaria citrea,song birds,wood-warblers,Protonotaria,Prothonotary warbler
-0.10143758026994552,-0.6906069120464037,-0.7166348140163262,Passeriformes,Parulidae,Myiothlypis,Myiothlypis nigrocristata,song birds,wood-warblers,Myiothlypis,Black-crested warbler
-0.10107278813949226,-0.6890583731146934,-0.7170584637512192,Passeriformes,Parulidae,Catharopeza,Catharopeza bishopi,song birds,wood-warblers,Catharopeza,whistling warbler
-0.10099600279932325,-0.6891671475998317,-0.7177804787403884,Passeriformes,Parulidae,Setophaga,Setophaga americana,song birds,wood-warblers,Setophaga,northern parula
-0.10140256572519962,-0.6903654294084667,-0.7167471872245063,Passeriformes,Parulidae,Myiothlypis,Myiothlypis fraseri,song birds,wood-warblers,Myiothlypis,Grey-and-gold warbler
-0.10099552692495473,-0.6887393412730535,-0.7164494997970556,Passeriformes,Parulidae,Leiothlypis,Leiothlypis peregrina,song birds,wood-warblers,Leiothlypis,Tennessee warbler
-0.1014019864553561,-0.6903173189964141,-0.7166138034221491,Passeriformes,Parulidae,Myiothlypis,Myiothlypis cinereicollis,song birds,wood-warblers,Myiothlypis,Grey-throated warbler
-0.10141969880325531,-0.6904234822220979,-0.7165175696495432,Passeriformes,Parulidae,Myiothlypis,Myiothlypis conspicillata,song birds,wood-warblers,Myiothlypis,Myiothlypis conspicillata
-0.1008059005299995,-0.688444844541134,-0.7173152889198745,Passeriformes,Parulidae,Setophaga,Setophaga fusca,song birds,wood-warblers,Setophaga,Blackburnian warbler
-0.10142669725992345,-0.6904605721049408,-0.7163557164613494,Passeriformes,Parulidae,Myiothlypis,Myiothlypis chrysogaster,song birds,wood-warblers,Myiothlypis,Myiothlypis chrysogaster
-0.10127499270116008,-0.6901276130989855,-0.7175533215279439,Passeriformes,Parulidae,Seiurus,Seiurus aurocapilla,song birds,wood-warblers,Seiurus,ovenbird
-0.10116632446219517,-0.6897346011842141,-0.7177118492930715,Passeriformes,Parulidae,Geothlypis,Geothlypis aequinoctialis,song birds,wood-warblers,Geothlypis,Geothlypis aequinoctialis
-0.10084332556122,-0.6886261804447136,-0.717555249159774,Passeriformes,Parulidae,Setophaga,Setophaga pityophila,song birds,wood-warblers,Setophaga,olive-capped warbler
-0.10075376196325077,-0.6883699402428032,-0.717437383762973,Passeriformes,Parulidae,Setophaga,Setophaga pinus,song birds,wood-warblers,Setophaga,pine warbler
-0.1004918656502302,-0.687703433515659,-0.7167663874548419,Passeriformes,Parulidae,Setophaga,Setophaga pharetra,song birds,wood-warblers,Setophaga,arrowhead warbler
-0.09970245475679781,-0.6865700560876804,-0.7166222244617805,Passeriformes,Parulidae,Setophaga,Setophaga petechia,song birds,wood-warblers,Setophaga,yellow warbler
-0.09966834767569027,-0.6865236983299696,-0.7164671040406537,Passeriformes,Parulidae,Parkesia,Parkesia noveboracensis,song birds,wood-warblers,Parkesia,northern waterthrush
-0.09996450275068479,-0.6869139823770953,-0.7168369395048091,Passeriformes,Parulidae,Setophaga,Setophaga angelae,song birds,wood-warblers,Setophaga,Elfin-woods warbler
-0.1001285605540058,-0.6872253923192794,-0.7173233554718148,Passeriformes,Parulidae,Setophaga,Setophaga plumbea,song birds,wood-warblers,Setophaga,plumbeous warbler
-0.10046167403070201,-0.6877879657199718,-0.7152443806596734,Passeriformes,Parulidae,Myioborus,Myioborus miniatus,song birds,wood-warblers,Myioborus,Myioborus miniatus
-0.10060582112339912,-0.6880616320501415,-0.715231209615972,Passeriformes,Parulidae,Basileuterus,Basileuterus culicivorus hypoleucus,song birds,wood-warblers,Basileuterus,Basileuterus culicivorus hypoleucus
-0.10070627990371082,-0.6882306249236182,-0.7153407134477087,Passeriformes,Parulidae,Basileuterus,Basileuterus culicivorus,song birds,wood-warblers,Basileuterus,golden-crowned warbler
-0.099686551005251,-0.6865786563008273,-0.7169219438717898,Passeriformes,Parulidae,Setophaga,Setophaga vitellina,song birds,wood-warblers,Setophaga,vitelline warbler
-0.0998632549100415,-0.6868236661454739,-0.7171231260897698,Passeriformes,Parulidae,Setophaga,Setophaga discolor,song birds,wood-warblers,Setophaga,prairie warbler
-0.09998421197209033,-0.6869716379620723,-0.7170639193837156,Passeriformes,Parulidae,Setophaga,Setophaga nigrescens,song birds,wood-warblers,Setophaga,black-throated grey warbler
-0.10010023715453034,-0.6871288948641988,-0.7170472016860654,Passeriformes,Parulidae,Setophaga,Setophaga graciae,song birds,wood-warblers,Setophaga,Grace's warbler
-0.09992022546030212,-0.6868943763904098,-0.7171077015388537,Passeriformes,Parulidae,Setophaga,Setophaga adelaidae,song birds,wood-warblers,Setophaga,Adelaide's warbler
-0.10134863816951134,-0.690283138473642,-0.7172203885795113,Passeriformes,Parulidae,Geothlypis,Geothlypis semiflava,song birds,wood-warblers,Geothlypis,Geothlypis semiflava
-0.10135938436539262,-0.6902521311606101,-0.7170817816139999,Passeriformes,Parulidae,Geothlypis,Geothlypis rostrata,song birds,wood-warblers,Geothlypis,Geothlypis rostrata
-0.10131678558285634,-0.6900021193244159,-0.717074901667659,Passeriformes,Parulidae,Geothlypis,Geothlypis trichas,song birds,wood-warblers,Geothlypis,common yellowthroat
-0.09964158026509586,-0.686513919679296,-0.716805908176682,Passeriformes,Parulidae,Setophaga,Setophaga virens,song birds,wood-warblers,Setophaga,black-throated green warbler
-0.09980716101558015,-0.68673334810281,-0.7169956964790238,Passeriformes,Parulidae,Setophaga,Setophaga townsendi,song birds,wood-warblers,Setophaga,Townsend's warbler
-0.10049463065326575,-0.6878161462503041,-0.7173190278963488,Passeriformes,Parulidae,Setophaga,Setophaga castanea,song birds,wood-warblers,Setophaga,bay-breasted warbler
-0.10131637809730765,-0.6898563180246073,-0.7159770355392188,Passeriformes,Parulidae,Myiothlypis,Myiothlypis rivularis,song birds,wood-warblers,Myiothlypis,Myiothlypis rivularis
-0.10127967655773848,-0.6896757889936741,-0.7160630946448416,Passeriformes,Parulidae,Myiothlypis,Myiothlypis fulvicauda,song birds,wood-warblers,Myiothlypis,Myiothlypis fulvicauda
-0.10034663539286078,-0.6875736479052571,-0.7173646204961879,Passeriformes,Parulidae,Setophaga,Setophaga dominica,song birds,wood-warblers,Setophaga,yellow-throated warbler
-0.09983451483047184,-0.6867864942454907,-0.7155518368356275,Passeriformes,Parulidae,Granatellus,Granatellus pelzelni,song birds,wood-warblers,Granatellus,Granatellus pelzelni
-0.10117164273494379,-0.6895320347472981,-0.7173882503369902,Passeriformes,Parulidae,Geothlypis,Geothlypis tolmiei,song birds,wood-warblers,Geothlypis,MacGillivray's warbler
-0.10121721109405402,-0.6897578009429676,-0.7174512556128753,Passeriformes,Parulidae,Geothlypis,Geothlypis philadelphia,song birds,wood-warblers,Geothlypis,mourning warbler
-0.10139601524814848,-0.6904747545906053,-0.7170260978295268,Passeriformes,Parulidae,Geothlypis,Geothlypis poliocephala,song birds,wood-warblers,Geothlypis,Geothlypis poliocephala
-0.10105187002904796,-0.6889865714018033,-0.7156444806336886,Passeriformes,Parulidae,Cardellina,Cardellina rubra,song birds,wood-warblers,Cardellina,red warbler
-0.10054099040337439,-0.6879702303218533,-0.7175376627908241,Passeriformes,Parulidae,Setophaga,Setophaga auduboni auduboni,song birds,wood-warblers,Setophaga,Setophaga auduboni auduboni
-0.09995485616442903,-0.6868791833395768,-0.7165656948279758,Passeriformes,Parulidae,Setophaga,Setophaga magnolia,song birds,wood-warblers,Setophaga,Magnolia warbler
-0.09976688729666706,-0.6866929722680934,-0.7156135555909205,Passeriformes,Parulidae,Granatellus,Granatellus sallaei,song birds,wood-warblers,Granatellus,Granatellus sallaei
-0.10144746517165201,-0.6912429208124047,-0.7156051018571017,Passeriformes,Passeridae,Passer,Passer hispaniolensis,song birds,sparrows,Passer,Spanish sparrow
-0.10145787936202957,-0.691275122220206,-0.7157128696326143,Passeriformes,Passeridae,Passer,Passer domesticus,song birds,sparrows,Passer,Haussperling
-0.10146912389823363,-0.6912805153494271,-0.7158641378531299,Passeriformes,Passeridae,Passer,Passer montanus,song birds,sparrows,Passer,Eurasian tree sparrow
-0.10141793600656995,-0.6909325690217213,-0.7154506968172578,Passeriformes,Passeridae,Passer,Passer iagoensis,song birds,sparrows,Passer,Cape Verde sparrow
-0.10127249982660458,-0.6899788837696244,-0.7152750526074277,Passeriformes,Passeridae,Plocepasser,Plocepasser mahali,song birds,sparrows,Plocepasser,Plocepasser mahali
-0.10147782941120834,-0.6913831956362425,-0.7160123619856112,Passeriformes,Passeridae,Passer,Passer griseus,song birds,sparrows,Passer,Passer griseus
-0.1014287349107347,-0.6909092008985014,-0.7155596801159022,Passeriformes,Passeridae,Passer,Passer melanurus,song birds,sparrows,Passer,Passer melanurus
-0.10147842628609195,-0.6911070596438417,-0.7162067322656314,Passeriformes,Passeridae,Prunella,Prunella modularis,song birds,sparrows,self-heals,Prunella modularis
-0.10140598193799683,-0.6907147302847342,-0.7154911974935203,Passeriformes,Passeridae,Petronia,Petronia petronia,song birds,sparrows,Petronia,Petronia petronia
-0.10146277824782347,-0.6908646496974424,-0.7161035966040149,Passeriformes,Passeridae,Prunella,Prunella fulvescens,song birds,sparrows,self-heals,Brown accentor
-0.10144328890955218,-0.6907386286233173,-0.7158945151871702,Passeriformes,Passeridae,Prunella,Prunella strophiata,song birds,sparrows,self-heals,rufous-breasted accentor
-0.10131366346001532,-0.6902369269822249,-0.7152448235339964,Passeriformes,Passeridae,Montifringilla,Montifringilla henrici,song birds,sparrows,Montifringilla,Tibetan snowfinch
-0.10134519902213764,-0.6904252732901327,-0.7152729287673663,Passeriformes,Passeridae,Pyrgilauda,Pyrgilauda ruficollis,song birds,sparrows,Pyrgilauda,rufous-necked snowfinch
-0.10132326259916774,-0.6902882062370764,-0.7152558696583858,Passeriformes,Passeridae,Montifringilla,Montifringilla nivalis,song birds,sparrows,Montifringilla,white-winged snowfinch
-0.10135799240149475,-0.6904052967660824,-0.7153849725773708,Passeriformes,Passeridae,Montifringilla,Montifringilla adamsi,song birds,sparrows,Montifringilla,black-winged snowfinch
-0.10148262725384416,-0.6914372253017824,-0.7161604981577789,Passeriformes,Passeridae,Passer,Passer ammodendri,song birds,sparrows,Passer,Passer ammodendri
-0.10138502782218474,-0.6903772017244728,-0.7156633082352559,Passeriformes,Passeridae,Prunella,Prunella montanella,song birds,sparrows,self-heals,Prunella montanella
-0.10138424588188008,-0.6906435784131629,-0.7153705988183503,Passeriformes,Passeridae,Pyrgilauda,Pyrgilauda blanfordi,song birds,sparrows,Pyrgilauda,plain-backed snowfinch
-0.10137553288088917,-0.6905722394243432,-0.7153621855405928,Passeriformes,Passeridae,Pyrgilauda,Pyrgilauda davidiana,song birds,sparrows,Pyrgilauda,Small snowfinch
-0.1014834458921015,-0.6914757840832667,-0.7164488988884988,Passeriformes,Passeridae,Prunella,Prunella collaris,song birds,sparrows,self-heals,Alpine accentor
-0.10142793219425245,-0.6906323473151983,-0.7158141332611848,Passeriformes,Passeridae,Prunella,Prunella rubida,song birds,sparrows,self-heals,Prunella rubida
-0.10145307246875428,-0.6911000252908623,-0.7157120668482174,Passeriformes,Passeridae,Passer,Passer cinnamomeus,song birds,sparrows,Passer,Passer cinnamomeus
-0.1014342830703728,-0.6910004407667366,-0.7155614877893086,Passeriformes,Passeridae,Passer,Passer moabiticus,song birds,sparrows,Passer,Passer moabiticus
-0.10142539202053251,-0.6906635934645449,-0.7157392090738973,Passeriformes,Passeridae,Prunella,Prunella rubeculoides,song birds,sparrows,self-heals,robin accentor
-0.10148182320076549,-0.6911851697581445,-0.7163964282164361,Passeriformes,Passeridae,Prunella,Prunella atrogularis huttoni,song birds,sparrows,self-heals,Prunella atrogularis huttoni
-0.1014837547528372,-0.6914229885913581,-0.7164570389362392,Passeriformes,Passeridae,Prunella,Prunella collaris collaris,song birds,sparrows,self-heals,Prunella collaris collaris
-0.101475954039567,-0.6915818683338997,-0.7166419373205075,Passeriformes,Passeridae,Prunella,Prunella collaris montana,song birds,sparrows,self-heals,Prunella collaris montana
-0.10147780405435668,-0.6915978779547104,-0.7165805588764663,Passeriformes,Passeridae,Prunella,Prunella collaris fennelli,song birds,sparrows,self-heals,Prunella collaris fennelli
-0.10148443526124461,-0.691443890098761,-0.7163887046754174,Passeriformes,Passeridae,Prunella,Prunella collaris nipalensis,song birds,sparrows,self-heals,Prunella collaris nipalensis
-0.1014567868874254,-0.6908040807433248,-0.7160607932375221,Passeriformes,Passeridae,Prunella,Prunella fulvescens nanshanica,song birds,sparrows,self-heals,Prunella fulvescens nanshanica
-0.10145223456893049,-0.6907745119561536,-0.7160076917478778,Passeriformes,Passeridae,Prunella,Prunella fulvescens fulvescens,song birds,sparrows,self-heals,Prunella fulvescens fulvescens
-0.10148451285038863,-0.6913369823426565,-0.7162869162645633,Passeriformes,Passeridae,Prunella,Prunella himalayana,song birds,sparrows,self-heals,Prunella himalayana
-0.10135061967078823,-0.6902440392905063,-0.7155181497881974,Passeriformes,Passeridae,Prunella,Prunella immaculata,song birds,sparrows,self-heals,maroon-backed accentor
-0.101474785879848,-0.6910059021092201,-0.7162764581738605,Passeriformes,Passeridae,Prunella,Prunella koslowi,song birds,sparrows,self-heals,Mongolian accentor
-0.10148180995894111,-0.6912357692376598,-0.7164830032425472,Passeriformes,Passeridae,Prunella,Prunella ocularis,song birds,sparrows,self-heals,Radde's accentor
-0.10139007006187603,-0.6907617278686771,-0.7153317017826574,Passeriformes,Passeridae,Carpospiza,Carpospiza brachydactyla,song birds,sparrows,Carpospiza,Carpospiza brachydactyla
-0.1014390222644757,-0.6908782298228554,-0.7156878654797572,Passeriformes,Passeridae,Gymnoris,Gymnoris xanthocollis,song birds,sparrows,Gymnoris,chestnut-shouldered Petronia
-0.10145820140602162,-0.6913428088073852,-0.7157081444486608,Passeriformes,Passeridae,Passer,Passer castanopterus,song birds,sparrows,Passer,Somali sparrow
-0.10148182320076549,-0.6911851697581445,-0.7163964282164361,Passeriformes,Passeridae,Prunella,Prunella atrogularis,song birds,sparrows,self-heals,black-throated accentor
-0.08860458829613425,-0.6871199829573426,-0.7136580408602257,Charadriiformes,Pedionomidae,Pedionomus,Pedionomus torquatus,shorebirds and others,Pedionomidae,Pedionomus,plains-wanderer
-0.08816391063692687,-0.6872864715816819,-0.7144488669682496,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus erythrorhynchos,"Ibis, herons and pelicans",pelicans,Pelecanus,American white pelican
-0.08811974365149042,-0.6875199210778294,-0.7141224944922296,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis,"Ibis, herons and pelicans",pelicans,Pelecanus,Pelecanus occidentalis
-0.08790233845227235,-0.6878622691291001,-0.7141449449515658,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus onocrotalus,"Ibis, herons and pelicans",pelicans,Pelecanus,Pelecanus onocrotalus
-0.08801368197958216,-0.687418719315854,-0.7146524942933966,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus conspicillatus,"Ibis, herons and pelicans",pelicans,Pelecanus,Australian pelican
-0.08818062644032909,-0.687362300324721,-0.714244408234834,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus thagus,"Ibis, herons and pelicans",pelicans,Pelecanus,Pelecanus thagus
-0.08786842562273105,-0.6876876381322727,-0.7145698570887445,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus rufescens,"Ibis, herons and pelicans",pelicans,Pelecanus,Pelecanus rufescens
-0.08783768092998656,-0.6878253832152537,-0.7144025182764565,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus philippensis,"Ibis, herons and pelicans",pelicans,Pelecanus,Pelecanus philippensis
-0.08813347448022889,-0.6874872002734771,-0.7141432158836927,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis californicus,"Ibis, herons and pelicans",pelicans,Pelecanus,Pelecanus occidentalis californicus
-0.08786872448716591,-0.6877402313644213,-0.7144626018360902,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus crispus,"Ibis, herons and pelicans",pelicans,Pelecanus,Dalmatian pelican
-0.10030567083246543,-0.6938557879776492,-0.7131679588992225,Passeriformes,Pellorneidae,Trichastoma,Trichastoma rostratum macropterum,song birds,Pellorneidae,Trichastoma,Trichastoma rostratum macropterum
-0.10052746362021558,-0.6942167499957643,-0.714033228048509,Passeriformes,Pellorneidae,Trichastoma,Trichastoma bicolor,song birds,Pellorneidae,Trichastoma,ferruginous babbler
-0.1001929022667248,-0.6932632808173488,-0.7125933685888992,Passeriformes,Pellorneidae,Laticilla,Laticilla burnesii,song birds,Pellorneidae,Laticilla,long-tailed grass warbler
-0.1005200406942688,-0.6934306564030266,-0.7132979065183369,Passeriformes,Pellorneidae,Pellorneum,Pellorneum ruficeps,song birds,Pellorneidae,Pellorneum,spotted babbler
-0.09556895295861058,-0.6945203154851932,-0.7097741359542438,Passeriformes,Petroicidae,Eopsaltria,Eopsaltria australis,song birds,Australasian robins,Eopsaltria,eastern yellow robin
-0.09480380451037405,-0.6968626620124224,-0.7113743916199775,Passeriformes,Petroicidae,Petroica,Petroica phoenicea,song birds,Australasian robins,Petroica,flame robin
-0.09461687575242546,-0.6969189171912693,-0.7114124184735324,Passeriformes,Petroicidae,Petroica,Petroica boodang,song birds,Australasian robins,Petroica,scarlet robin
-0.09453399213228895,-0.696495340857835,-0.7109662304028029,Passeriformes,Petroicidae,Petroica,Petroica goodenovii,song birds,Australasian robins,Petroica,red-capped robin
-0.0949349398060403,-0.6967214466116526,-0.7112436762811115,Passeriformes,Petroicidae,Petroica,Petroica macrocephala,song birds,Australasian robins,Petroica,Petroica macrocephala
-0.09516454331732221,-0.6965402531399052,-0.7111036630628974,Passeriformes,Petroicidae,Petroica,Petroica australis,song birds,Australasian robins,Petroica,New Zealand robin
-0.09522136015403021,-0.6952051432426992,-0.7100728967458085,Passeriformes,Petroicidae,Eopsaltria,Eopsaltria georgiana,song birds,Australasian robins,Eopsaltria,Eopsaltria georgiana
-0.09548362412415026,-0.694779428829329,-0.709884826760202,Passeriformes,Petroicidae,Eopsaltria,Eopsaltria griseogularis,song birds,Australasian robins,Eopsaltria,Eopsaltria griseogularis
-0.09604899516867646,-0.6953175278213322,-0.7103571181666798,Passeriformes,Petroicidae,Tregellasia,Tregellasia leucops,song birds,Australasian robins,Tregellasia,white-faced robin
-0.09610237228720601,-0.6951287865309758,-0.7102548982075702,Passeriformes,Petroicidae,Tregellasia,Tregellasia capito,song birds,Australasian robins,Tregellasia,pale-yellow robin
-0.09501063196958703,-0.6959857472037511,-0.7105826008151999,Passeriformes,Petroicidae,Eugerygone,Eugerygone rubra,song birds,Australasian robins,Eugerygone,garnet robin
-0.09489256448545022,-0.6969255954434432,-0.7114590845846868,Passeriformes,Petroicidae,Petroica,Petroica rosea,song birds,Australasian robins,Petroica,rose robin
-0.09470732266049445,-0.6970197976730828,-0.7115395184938231,Passeriformes,Petroicidae,Petroica,Petroica rodinogaster,song birds,Australasian robins,Petroica,Petroica rodinogaster
-0.09439985780390574,-0.6966975727071134,-0.7111555941541758,Passeriformes,Petroicidae,Petroica,Petroica multicolor,song birds,Australasian robins,Petroica,Norfolk robin
-0.09433407047336777,-0.6966507118399208,-0.7111041154458149,Passeriformes,Petroicidae,Petroica,Petroica pusilla taveunensis,song birds,Australasian robins,Petroica,Petroica pusilla taveunensis
-0.09445178554013924,-0.6964853384934314,-0.7109501118896325,Passeriformes,Petroicidae,Petroica,Petroica pusilla polymorpha,song birds,Australasian robins,Petroica,Petroica pusilla polymorpha
-0.0949787611710658,-0.6967920359579745,-0.7113265133812413,Passeriformes,Petroicidae,Petroica,Petroica macrocephala chathamensis,song birds,Australasian robins,Petroica,Petroica macrocephala chathamensis
-0.09336378012254629,-0.6952532971090345,-0.7100334210507423,Passeriformes,Petroicidae,Monachella,Monachella muelleriana muelleriana,song birds,Australasian robins,Monachella,Monachella muelleriana muelleriana
-0.09339700096058724,-0.6949349763985134,-0.7098454187029342,Passeriformes,Petroicidae,Microeca,Microeca fascinans fascinans,song birds,Australasian robins,Microeca,Microeca fascinans fascinans
-0.09347658821645825,-0.6948924717247572,-0.7098147603287491,Passeriformes,Petroicidae,Microeca,Microeca fascinans pallida,song birds,Australasian robins,Microeca,Microeca fascinans pallida
-0.09508062919421235,-0.6948592503824251,-0.7098509935369962,Passeriformes,Petroicidae,Poecilodryas,Poecilodryas placens,song birds,Australasian robins,Poecilodryas,Poecilodryas placens
-0.09474663742066189,-0.6951499721172835,-0.7099702621565094,Passeriformes,Petroicidae,Drymodes,Drymodes beccarii beccarii,song birds,Australasian robins,Drymodes,Drymodes beccarii beccarii
-0.09485047748613716,-0.6954695506681363,-0.7101827965440701,Passeriformes,Petroicidae,Drymodes,Drymodes superciliaris,song birds,Australasian robins,Drymodes,Drymodes superciliaris
-0.09490305785285158,-0.6951602014986662,-0.7099951753329776,Passeriformes,Petroicidae,Drymodes,Drymodes brunneopygia,song birds,Australasian robins,Drymodes,Drymodes brunneopygia
-0.09526928223954874,-0.6958330971665004,-0.7105116297620623,Passeriformes,Petroicidae,Pachycephalopsis,Pachycephalopsis poliosoma poliosoma,song birds,Australasian robins,Pachycephalopsis,Pachycephalopsis poliosoma poliosoma
-0.09531756074028029,-0.6957793775775278,-0.7104811793326921,Passeriformes,Petroicidae,Pachycephalopsis,Pachycephalopsis poliosoma,song birds,Australasian robins,Pachycephalopsis,white-eyed robin
-0.09583219608809349,-0.695833079326542,-0.7106575972526422,Passeriformes,Petroicidae,Amalocichla,Amalocichla sclateriana sclateriana,song birds,Australasian robins,Amalocichla,Amalocichla sclateriana sclateriana
-0.09558086705212052,-0.6960440794253098,-0.7107546465088814,Passeriformes,Petroicidae,Amalocichla,Amalocichla incerta,song birds,Australasian robins,Amalocichla,Lesser ground-robin
-0.09551325558739449,-0.6961518704759724,-0.710828090271781,Passeriformes,Petroicidae,Amalocichla,Amalocichla incerta brevicauda,song birds,Australasian robins,Amalocichla,Amalocichla incerta brevicauda
-0.09481260428177629,-0.6964750321084066,-0.7109788163316749,Passeriformes,Petroicidae,Petroica,Petroica rodinogaster rodinogaster,song birds,Australasian robins,Petroica,Petroica rodinogaster rodinogaster
-0.09482499955494954,-0.6965361033569654,-0.7110392683852425,Passeriformes,Petroicidae,Petroica,Petroica rodinogaster inexpectata,song birds,Australasian robins,Petroica,Petroica rodinogaster inexpectata
-0.0946751688183289,-0.6967108743692878,-0.7111948056737135,Passeriformes,Petroicidae,Petroica,Petroica boodang leggii,song birds,Australasian robins,Petroica,Petroica boodang leggii
-0.0946751688183289,-0.6967108743692878,-0.7111948056737135,Passeriformes,Petroicidae,Petroica,Petroica boodang boodang,song birds,Australasian robins,Petroica,Petroica boodang boodang
-0.09467370070865402,-0.6967793668392045,-0.7112665169842967,Passeriformes,Petroicidae,Petroica,Petroica boodang campbelli,song birds,Australasian robins,Petroica,Petroica boodang campbelli
-0.09495188108004408,-0.6965342033724152,-0.7110573134184266,Passeriformes,Petroicidae,Petroica,Petroica traversi,song birds,Australasian robins,Petroica,Chatham Islands robin
-0.09496985339703734,-0.6966880723572548,-0.7112150261474663,Passeriformes,Petroicidae,Petroica,Petroica macrocephala toitoi,song birds,Australasian robins,Petroica,Petroica macrocephala toitoi
-0.0952816415586674,-0.696453248466451,-0.7110450669295766,Passeriformes,Petroicidae,Petroica,Petroica longipes,song birds,Australasian robins,Petroica,North Island robin
-0.09510347345894381,-0.6964944876492788,-0.7110465550646011,Passeriformes,Petroicidae,Petroica,Petroica australis australis,song birds,Australasian robins,Petroica,Petroica australis australis
-0.09465306209216995,-0.6952970185953609,-0.7100499652243893,Passeriformes,Petroicidae,Microeca,Microeca papuana,song birds,Australasian robins,Microeca,canary flyrobin
-0.09416769842470649,-0.6948635325930919,-0.7097742373141891,Passeriformes,Petroicidae,Microeca,Microeca flaviventris,song birds,Australasian robins,Microeca,Microeca flaviventris
-0.09413534378302732,-0.6947619990464801,-0.7097209942405388,Passeriformes,Petroicidae,Microeca,Microeca flavigaster,song birds,Australasian robins,Microeca,Microeca flavigaster
-0.09346372727875903,-0.6953093291531018,-0.7100578471844073,Passeriformes,Petroicidae,Monachella,Monachella muelleriana,song birds,Australasian robins,Monachella,Monachella muelleriana
-0.09396143236566784,-0.6952173913879099,-0.7099741350638908,Passeriformes,Petroicidae,Microeca,Microeca fascinans assimilis,song birds,Australasian robins,Microeca,Microeca fascinans assimilis
-0.0938102556846674,-0.6951770254686949,-0.7099541188111236,Passeriformes,Petroicidae,Microeca,Microeca fascinans,song birds,Australasian robins,Microeca,Australian brown flycatcher
-0.09380600390672228,-0.6957990458088287,-0.7103673735267214,Passeriformes,Petroicidae,Microeca,Microeca flavigaster flavissima,song birds,Australasian robins,Microeca,Microeca flavigaster flavissima
-0.09380600390672228,-0.6957990458088287,-0.7103673735267214,Passeriformes,Petroicidae,Microeca,Microeca flavigaster laetissima,song birds,Australasian robins,Microeca,Microeca flavigaster laetissima
-0.0939912349682249,-0.69576539040292,-0.7103376705890803,Passeriformes,Petroicidae,Microeca,Microeca flavigaster flavigaster,song birds,Australasian robins,Microeca,Microeca flavigaster flavigaster
-0.09455853955976487,-0.6948640343440499,-0.7097926167759524,Passeriformes,Petroicidae,Microeca,Microeca griseoceps kempi,song birds,Australasian robins,Microeca,Microeca griseoceps kempi
