,x,y
Sarcophagidae,128.3180213876176,-191.19276005920668
Saturniidae,-15.196955109628151,-231.9640223572441
Scarabaeidae-1,214.17031009097948,78.59285741394112
Scarabaeidae-10,195.55568952481366,70.86971592951683
Scarabaeidae-2,195.96204524539326,61.95358213103244
Scarabaeidae-3,191.96749381779767,76.90157519406166
Scarabaeidae-4,186.0836755394406,66.73932574435541
Scarabaeidae-5,188.02588650439853,73.99216973841845
Scarabaeidae-6,189.01864613835062,68.68554401682711
Scarabaeidae-7,185.72919256042763,72.25934792472253
Scarabaeidae-8,186.38615784087753,70.13772375660707
Scarabaeidae-9,189.72167811448557,71.63180909236607
Scathophagidae,129.70996980754177,-195.36915614783706
Scatopsidae,110.94705543719019,-157.9003728354643
Scelionidae-1,-50.07213348660474,10.436317333464611
Scelionidae-2,-4.658814199106211,34.33712846792254
Scenopinidae,146.41777562539247,-176.8423864610507
Schizodactylidae,-197.06435906557712,138.74878856400943
Schizopteridae,10.206652616281874,272.1839973923296
Sciadoceridae,109.03901847696794,-197.12033116864396
Sciaridae,122.03226672642165,-154.63856552009415
Sciomyzidae,144.36937953865538,-201.782042371549
Scirtidae,119.54379756917108,-21.451497734608886
Scoliidae,-17.394067163008767,62.398524691621645
Scopuridae,-205.23644055883736,163.7962883382569
Scraptiidae-1,246.08015539535907,-60.98888682745676
Scraptiidae-2,250.25251151752198,-58.244908571809596
Scutelleridae,62.09714423212035,242.39208383845425
Sematuridae,-19.46529734118754,-224.19631291125532
Sepsidae,124.04816978824255,-208.2528251686911
Sericostomatidae,-11.483352749734264,-118.7092896404939
Serritermitidae,-266.6621083394747,65.35698603687355
Sesiidae,-31.122725108464525,-215.04537261888714
Sialidae,113.80799206702774,100.61665574951668
Sierolomorphidae,2.6532072758540366,67.0615108627663
Silphidae,164.15610438017745,-0.6294045375420201
Silvanidae,232.00913089174045,3.4279390951977664
Simuliidae,93.05372689567236,-134.95121276400968
Siphlaenigmatidae,-274.0316401305743,-175.83722624876103
Siphlonuridae,-229.26954126748058,232.12738055705717
Siricidae,-70.0187159434723,-10.716649665795371
Sisyridae,68.58348699618243,6.24780241617439
Somabrachyidae,-58.924687611683716,-210.5906015716415
Somatiidae,129.01792130053238,-210.30452312141833
Spercheidae,162.4630130944659,-24.588686857615034
Sphaeritidae,165.43315958724202,-33.594785698019784
Sphaeriusidae,122.93402307722636,-25.59150864634348
Sphaeroceridae,143.36453957256794,-209.1840773113239
Sphaeropsocidae,210.16462706626544,184.6158846881155
Sphecidae,-13.650019704193822,80.58864373834264
Sphindidae,257.76535053447697,-44.667766507698836
Sphingidae,-15.846782586721666,-229.80080380604335
Spongiphoridae,-235.62505954009413,-114.6441373024703
Staphylinidae-1,163.24075588036243,-9.845962451437114
Staphylinidae-2,170.5034460318078,-0.8122628573024839
Staphylinidae-3,168.26916640007238,-6.538980428717126
Staphylinidae-4,162.84822630342,-4.432419408599007
Staphylinidae-5,166.64584104056155,4.2238806324009985
Staphylinidae-6,210.1282005122745,36.54702253448844
Stathmopodidae,-13.518774222451679,-190.68010595774626
Stenocephalidae,49.500795298664904,228.46914583062548
Stenopelmatidae,-291.3712922299483,-19.058904509107748
Stenopsocidae,172.19635840053692,205.1321666532963
Stenopsychidae,-71.93727772789649,-139.45949088012188
Stenotritidae,-27.184097375283887,80.4400402680187
Stephanidae,-61.26415032735436,2.618300039737618
Stephanocircidae,62.313537272232985,-96.86971126382757
Stivaliidae-1,58.70600938895142,-94.6008472929677
Stivaliidae-2,60.43216196723428,-255.2776581887686
Stratiomyidae,102.23915649667184,-165.1495548974085
Streblidae,126.33393206097846,-190.70911456990987
Strongylophthalmyiidae,117.53265295163496,-216.86400482382743
Styloperlidae,-194.07839922488827,158.912071415879
Stylopidae,239.1292460153752,-130.95038505376849
Synchroidae,223.46466808494952,36.08945758678513
Synlestidae-1,-218.93471957058486,-231.01035156572073
Synlestidae-2,-179.65563332206787,260.2629843681189
Synneuridae,111.26258375640826,-159.52694837515006
Synteliidae,167.0401779862259,-37.88055584000383
Synthemistidae,-177.2284920043253,265.1603478205442
Syrphidae,112.33260063798566,-192.16764356300536
Tabanidae,152.57135118478467,-163.13770540581004
Tachinidae-1,128.90702081292721,-191.03543726496355
Tachinidae-2,130.7888471403136,-191.97320771061183
Taeniopterygidae,-224.9052819303443,-102.86311105937928
Tanaostigmatidae,-60.53353946318995,32.283365674533094
Tanyderidae,90.22404855310388,-225.9606908354832
Tanypezidae,116.60142701662693,-215.8603164917396
Tasimiidae,-11.47579515336022,-116.74665894013039
Telegeusidae,243.2281014031878,58.16832261532852
Teloganodidae,-222.80594645319783,237.89243035036114
Tenebrionidae,229.93357658156344,-73.362952908209
Tenthredinidae,-79.79412899016664,-23.60515799835326
Tephritidae-1,120.90051067383777,-217.74163396602682
Tephritidae-2,121.61248396784008,-217.85845833468164
Tephritidae-3,122.30027156535026,-209.84211260632287
Tephritidae-4,124.54155908201618,-209.70254007189303
Tephritidae-5,122.04456552867518,-207.89922087409394
Tephritidae-6,127.50774713333794,-216.8765211193572
Teratembiidae,-226.86758042434326,-29.570146007837025
Termitaphididae,57.280889773552865,223.40000932441512
Termitidae,-267.71260673964485,67.11379474309636
Termopsidae-1,-260.7515273731285,62.788703828750364
Termopsidae-2,-270.85326972404056,70.72657727776553
Termopsidae-3,-271.8382801673235,69.33112100310633
Tessaratomidae,65.02550067903974,235.55975860565357
Tetracampidae,-59.33581378309435,26.991888962351553
Tetratomidae-1,229.29672953518718,-61.804189034822514
Tetratomidae-2,224.635544621274,-61.14428523878691
Tetratomidae-3,233.10422552002507,-49.725950487446894
Tetratomidae-4,248.2569575056521,-63.48646124205907
Tetrigidae,-237.66180840277997,10.32190491311255
Tettigometridae,-26.601454679526714,214.2816252944485
Tettigoniidae,-292.6382988464912,-15.931528426494166
Thanerocleridae,244.67534678425676,29.52194387075058
Thaumaleidae,83.65115761596496,-233.15496067538928
Thaumastellidae,49.21937297233777,239.0063104417363
Thaumastocoridae,49.6256626244216,263.139028404796
Thelaxidae,-61.121886506822875,201.39867052924905
Therevidae,142.2204538510393,-175.27174817078125
Thericleidae,-283.82169312498206,7.342759993489597
Thespidae-1,-238.27914181429028,103.30412290498874
Thespidae-2,-227.16664908920305,102.77731013732908
Thespidae-3,-256.1291398291928,88.06261697525073
Thespidae-4,-223.6700740099819,81.72522305176234
Thripidae,233.90232854103587,168.50140219697988
Throscidae,228.8464048324592,74.20736455175948
Thymalidae,254.46427550572488,21.529025162512287
Thynnidae-1,-3.2610738033281534,60.71625692888424
Thynnidae-2,0.2681437348357946,60.51509163964278
Thyrididae,-11.4852682488138,-212.3494641537154
Timematidae,-244.0446589534907,-39.6460304398556
Tineidae,-41.00795347619284,-219.0194248408942
Tineodidae,-8.871886073246467,-212.20374680621092
Tingidae,42.57588278409229,263.52022521340115
Tiphiidae-1,-0.41681562110672404,66.97322960960122
Tiphiidae-2,-2.180678259116557,59.744695618977445
Tiphiidae-3,-3.0034622691325863,62.630011194816966
Tischeriidae,-65.4642261095514,-195.67289944475388
Torridincolidae,148.09449406363527,79.51509934629706
Tortricidae,-7.074193259393785,-203.07044377666207
Torymidae,-61.86502029452444,30.5779895460092
Toxoderidae,-233.4087921444461,109.21987488307221
Trachypachidae,116.77171853913545,14.172923952072116
Trichoceridae,85.91999539312317,-242.88654410376586
Trichodectidae-1,153.96870721620894,202.94594790420865
Trichodectidae-2,153.5131163699003,202.885258592656
Trichodectidae-3,153.65178268040705,203.4261717898772
Trichodectidae-4,153.0689030565261,203.93447597177294
Trichogrammatidae,-60.65801709202116,28.449941725641544
Trichopsocidae,177.21926751040223,208.59268780196584
Tricorythidae,-223.06744727338398,236.96318345919153
Trictenotomidae,246.77180554906874,-64.8209774745275
Tridactylidae,-287.908950536692,28.503443182057154
Trigonalidae,-0.6218229693233921,40.27443737447277
Trigonopterygidae,-275.5766509164027,15.812238217459136
Trimenoponidae,143.76734344290728,202.3504516300963
Triozidae,-82.28972560381457,218.3833450641707
Tristiridae,-262.58932865916944,8.686291039472309
Troctopsocidae,182.49986727626907,213.4318980521195
Trogidae,204.7286123341861,72.69673603646461
Trogiidae,212.18265947319895,187.23412581230204
Trogossitidae-1,239.89994452008236,26.428508627545693
Trogossitidae-2,257.6900101936838,21.58761302120875
Tropiduchidae,-27.896423616023124,199.36989799563145
Tryonicidae,-229.91817833032542,136.39239674431553
Uenoidae,-51.263143948446306,-126.58511086020332
Ulidiidae,116.20927993718087,-207.4162478332998
Ulodidae,228.61896337084315,-48.91770276382133
Uraniidae,-15.074127210257346,-223.78203509170558
Urodidae,-38.26306822623332,-216.5835860315287
Urostylididae,62.39129754296856,231.14665593111013
Vanhorniidae,-26.800778426914537,25.632872805630992
Veliidae,1.414377292569271,258.6701582398506
Velocipedidae,38.97450916207946,268.6136813984663
Vermileonidae,143.7157631033365,-158.6324413052948
Vesperidae,249.3222842699579,-29.980708424344986
Vespidae,-13.106804277939213,60.05827465607245
Xenasteiidae,137.33196881087665,-210.10182268995746
Xenidae,240.00250587587126,-130.29589092665972
Xiphocentronidae,16.013658600280646,-137.99959921187272
Xiphydriidae,-77.2096246584466,-7.238511960898232
Xyelidae,232.48833753712407,-152.08635957364118
Xylomyidae,155.8985313807926,-165.57389491539035
Xylophagaidae,99.38336720157001,-171.13878138133865
Xyloryctidae,-11.550870266867301,-191.2531050594923
Xyronotidae,-276.4691160975023,14.581696537002498
Yponomeutidae,-33.55419639143363,-203.37198370314292
Ypsolophidae,-27.901115046918363,-199.83247836718766
Zeugophoridae,255.377461418466,-32.95192102247211
Zopheridae-1,224.50305304006272,-72.57978366148818
Zopheridae-2,220.9407072478351,-70.90282420209253
Zopheridae-3,226.61501640343872,-70.91500569726108
Zorotypidae,-230.34695940213822,-117.75911486542296
Zygaenidae,-34.63804114723144,-220.36369590863907
